7
93,37
3,0
70,95
14,86
73,57
85,66
1,90
54,97
0,7
32,30
40,48
87,73
85,22
22,67
67,75
36,52
59,87
68,47
81,78
7,94
57,78
47,50
45,14
79,48
9,70
54,37
56,86
4,81
96,39
28,37
1,84
51,27
34,48
40,46
8,48
37,93
86,53
14,3
70,24
91,86
48,19
20,49
13,28
99,84
24,17
52,72
81,85
78,84
23,2
11,20
0,73
17,85
68,56
84,31
80,64
88,7
31,80
7,99
11,22
77,74
2,8
67,0
78,94
8,80
57,85
73,34
98,22
59,77
77,94
85,37
87,23
69,63
39,41
28,91
31,27
60,23
3,33
50,5
64,56
5,63
15,30
64,73
62,5
22,37
57,62
42,49
8,83
49,29
53,37
81,15
69,81
59,54
52,90
32,71
43,93
86,39
74,21
47,63
62,90
91,44
91,72
57,56
38,71
12,47
57,6
97,83
28,59
69,73
33,43
65,5
90,94
35,92
98,13
4,18
84,26
35,56
69,69
3,77
88,87
95,15
55,86
12,99
11,26
65,92
94,48
47,34
24,57
55,14
34,55
2,0
55,84
92,58
0,38
62,1
6,50
61,39
60,19
35,38
51,26
32,18
43,10
73,77
32,17
1,55
66,73
32,92
60,77
72,98
8,14
36,92
54,20
55,71
12,45
74,70
76,3
78,24
14,1
74,5
41,96
68,51
26,11
60,77
57,24
2,2
49,43
16,93
69,7
35,81
46,87
35,8
10,68
18,75
16,3
16,66
55,55
28,61
21,36
38,44
91,26
50,21
35,35
41,3
99,28
87,51
14,71
10,89
79,70
39,93
81,37
63,61
71,55
79,93
67,78
17,13
32,70
66,17
43,52
46,29
97,18
36,52
64,88
46,81
45,87
45,20
20,94
67,19
28,61
90,10
51,66
76,50
85,83
4,96
35,27
56,83
34,44
91,40
15,5
21,66
35,83
56,20
68,97
97,8
47,78
29,37
58,61
91,27
14,83
40,5
1,13
95,38
76,89
70,10
29,74
36,21
78,29
13,49
87,54
97,92
87,82
36,61
79,5
33,9
69,68
88,18
72,31
18,97
56,50
61,3
18,79
83,6
78,74
51,91
76,52
34,42
53,32
54,2
0,74
88,45
68,6
37,69
11,26
70,59
21,34
39,52
56,33
57,92
21,58
5,17
31,67
83,55
91,87
54,0
44,76
51,18
47,39
95,38
19,97
83,1
10,22
29,46
40,36
59,68
40,44
25,95
27,97
94,41
70,15
37,51
84,82
39,86
72,80
88,54
66,61
29,92
21,59
84,68
69,63
7,35
99,5
16,13
54,83
17,41
11,65
96,5
77,45
86,72
88,95
19,72
11,57
49,4
96,78
12,65
61,57
24,33
22,43
17,52
47,57
71,88
96,75
10,99
24,94
31,48
25,93
61,79
69,71
55,9
25,93
58,68
60,97
59,38
46,93
5,62
13,4
16,24
91,48
57,76
55,5
76,98
54,26
51,19
32,13
61,45
8,95
56,76
7,32
58,47
73,35
97,60
46,22
88,40
79,78
41,28
36,84
7,92
9,19
80,30
31,95
81,8
85,67
52,36
27,9
82,48
1,79
61,68
52,67
62,26
93,28
12,59
36,46
72,79
14,69
68,41
0,95
39,10
71,83
36,18
30,86
58,15
81,88
72,70
10,94
92,47
17,36
67,3
38,7
95,64
47,79
44,98
8,40
84,6
38,52
2,45
17,83
57,68
48,37
12,3
42,39
70,46
26,25
62,99
58,99
66,67
76,26
24,97
77,25
5,76
52,1
90,47
76,37
54,23
5,73
65,81
97,16
60,84
53,17
35,32
13,14
23,98
78,24
10,6
86,79
86,21
5,27
75,61
94,43
87,0
23,54
56,67
62,96
49,52
83,46
89,75
61,68
15,75
63,93
46,80
89,75
53,61
36,6
77,11
83,88
38,83
13,41
31,36
13,5
97,75
18,55
72,64
59,7
64,8
71,73
48,12
94,6
29,75
91,50
38,60
9,59
90,18
9,75
34,6
8,6
71,16
95,74
72,7
48,23
13,60
58,13
29,73
23,52
14,25
31,73
34,67
88,14
8,96
45,56
47,66
88,10
93,88
38,4
54,13
97,28
44,71
22,44
3,23
44,1
67,48
38,57
57,58
74,42
96,47
1,30
1,0
38,56
49,44
87,18
27,0
87,92
50,46
68,22
2,86
75,99
4,65
88,36
59,29
0,0
9,81
64,96
78,7
48,18
98,5
76,72
45,39
65,49
59,86
25,38
33,82
66,12
96,44
39,66
60,33
39,61
29,52
25,24
70,39
35,39
40,9
28,13
82,95
82,57
43,27
83,97
42,66
84,17
29,17
80,33
61,81
62,29
23,23
75,26
4,9
46,72
52,78
30,92
37,12
96,99
75,56
53,9
98,66
24,22
15,21
29,42
63,88
33,95
84,80
63,65
66,37
85,59
70,36
50,41
57,95
39,33
33,7
48,96
22,62
9,12
32,92
13,86
2,92
39,73
1,70
64,54
43,58
25,74
8,13
30,78
15,40
7,90
69,35
95,20
4,82
56,89
48,83
18,70
70,51
24,93
39,67
57,33
3,42
58,6
53,57
55,13
3,50
29,27
56,74
22,10
6,40
60,95
65,55
27,65
95,60
95,89
95,24
4,16
37,88
19,58
23,57
71,61
1,34
12,84
22,65
59,58
10,81
98,97
75,90
81,87
32,74
76,8
94,76
91,20
25,26
74,15
97,3
59,52
71,18
80,77
30,31
11,92
20,2
19,27
59,95
27,16
74,40
79,3
94,64
77,10
50,72
8,14
5,77
85,58
93,40
84,34
79,90
39,46
18,49
76,67
51,20
4,56
21,62
29,35
16,34
21,32
61,28
28,54
44,41
63,54
35,40
23,85
36,9
7,71
42,62
23,62
89,71
60,1
41,47
29,18
62,94
34,48
84,97
69,36
90,45
83,18
83,43
22,67
75,96
12,78
46,9
24,16
55,30
17,1
99,97
21,85
11,75
82,62
64,33
67,27
14,69
75,24
28,17
21,54
16,94
66,48
28,56
82,14
85,8
63,12
15,72
67,61
76,84
65,11
77,73
56,27
5,73
56,82
98,12
27,63
8,17
95,35
56,89
70,70
26,66
82,0
57,14
96,44
13,91
1,50
99,44
22,95
71,15
29,64
48,58
33,78
19,7
7,87
19,90
91,30
9,17
20,66
72,11
38,11
64,67
13,22
18,50
54,72
36,34
38,28
4,42
58,66
21,56
5,83
17,15
80,34
28,21
32,76
3,40
83,95
52,95
86,35
70,18
78,32
39,14
27,90
27,75
26,26
79,77
62,67
53,67
15,14
73,84
12,26
91,16
84,70
73,1
13,37
75,72
54,26
79,24
80,51
44,44
99,52
8,56
86,4
53,15
20,99
33,40
51,77
44,33
2,33
11,8
85,60
42,22
76,0
5,96
1,24
34,6
34,74
33,37
9,54
73,84
54,68
44,35
18,2
54,97
97,11
55,64
66,18
16,4
70,99
43,11
18,42
24,39
43,35
80,8
67,30
44,46
28,76
80,33
80,77
61,83
58,12
81,70
27,87
52,38
69,82
64,15
52,90
10,92
10,99
44,38
12,73
35,51
4,99
98,52
95,7
40,99
81,36
74,38
93,38
75,98
22,63
57,77
74,56
59,76
92,81
34,70
43,32
7,23
6,90
4,70
0,41
28,92
39,46
18,41
88,35
89,88
30,25
50,31
66,0
64,49
70,30
39,23
84,54
80,82
67,17
56,47
49,63
39,43
42,83
58,7
24,67
50,35
85,75
39,94
83,12
62,23
86,73
27,34
22,62
9,24
70,24
68,96
18,30
59,21
27,53
73,36
3,18
62,89
33,73
8,75
67,80
74,84
48,33
54,63
40,57
81,37
24,94
73,24
93,67
28,94
47,0
84,34
0,95
59,50
93,2
53,17
73,45
12,56
13,40
65,60
35,55
8,43
8,43
12,14
12,8
47,37
52,18
1,24
63,76
62,6
54,12
39,51
35,81
32,84
35,14
12,44
82,5
85,78
62,67
83,44
19,25
49,89
48,23
97,47
53,78
67,51
19,76
24,47
45,0
13,87
13,46
54,64
3,55
13,62
77,91
16,35
69,72
13,36
14,82
83,64
20,18
46,74
27,80
19,80
20,73
23,34
50,22
73,95
1,74
34,80
93,15
92,79
98,57
28,24
10,7
78,78
86,30
74,2
5,2
85,34
44,97
25,35
35,88
2,77
9,38
62,26
72,94
8,44
64,24
35,64
79,5
87,82
40,19
35,12
13,75
47,90
24,7
16,41
74,30
2,2
97,20
7,30
87,6
39,2
8,82
33,11
7,70
34,8
94,61
13,12
86,57
99,22
58,39
30,28
62,36
25,67
89,13
11,12
23,90
28,57
21,25
20,12
4,59
0,30
73,2
40,89
10,48
75,68
95,87
98,85
77,31
79,87
94,69
17,33
72,36
36,72
82,32
10,94
19,46
7,75
82,21
49,33
76,3
21,31
2,0
27,77
38,72
13,55
64,24
25,16
98,57
0,39
49,31
14,95
92,14
30,97
1,45
6,39
67,74
88,6
17,89
96,57
97,68
92,16
77,97
91,37
0,63
70,79
15,55
1,32
12,53
35,24
61,57
86,63
56,61
59,75
89,17
68,66
77,2
6,39
90,33
66,39
97,11
18,37
12,63
51,61
50,24
52,7
57,58
30,50
31,95
22,35
94,57
47,31
96,59
7,98
74,55
47,78
87,21
57,29
69,41
48,68
19,33
10,12
23,93
27,10
93,45
16,74
20,94
81,82
50,95
3,40
23,92
4,3
36,24
76,97
79,37
0,36
57,98
96,12
52,13
87,62
45,10
30,26
72,73
41,44
43,12
33,98
13,26
62,91
30,38
96,39
71,85
72,84
11,48
45,31
50,42
12,32
80,77
52,86
34,31
14,30
9,12
58,94
8,96
81,1
48,5
99,22
30,30
55,39
71,64
41,90
16,53
34,27
79,97
79,54
92,60
43,88
78,60
49,34
35,33
13,77
69,34
32,93
88,69
11,29
68,2
4,17
10,61
59,61
43,26
76,60
54,90
21,41
19,96
78,92
93,34
40,89
94,95
71,26
83,87
76,28
73,43
64,58
75,4
6,26
8,30
44,51
41,80
57,49
90,66
14,12
82,87
70,89
51,28
23,46
48,79
82,58
29,56
22,90
9,91
57,48
57,24
22,98
93,96
83,95
41,36
25,83
18,12
2,91
25,69
78,85
56,17
51,4
20,85
89,56
58,8
8,24
64,20
15,49
44,65
63,62
92,28
20,4
67,79
8,82
17,33
92,69
46,91
23,88
50,7
46,45
78,41
24,17
23,87
10,66
64,44
47,72
35,84
57,88
43,94
46,4
1,35
76,37
21,83
94,66
30,45
32,89
42,73
3,32
14,51
78,35
28,19
49,5
6,29
31,9
33,67
45,29
60,69
58,31
42,19
2,6
24,69
21,42
3,88
67,69
90,96
12,57
62,55
48,44
45,98
46,51
37,77
80,50
80,87
24,60
99,39
65,57
11,80
50,8
80,23
7,76
40,34
88,87
5,95
85,40
6,71
54,55
17,39
76,2
66,86
39,21
46,62
92,30
61,69
26,70
97,57
72,87
93,96
52,18
67,85
15,63
53,37
76,22
78,46
51,99
49,12
42,39
94,1
71,98
47,18
50,28
70,30
35,74
27,82
22,81
93,2
39,40
76,34
54,30
58,11
0,73
94,16
49,74
23,75
69,14
78,81
92,31
90,77
79,10
2,53
11,88
46,51
18,42
55,96
62,25
50,73
12,80
33,68
45,13
97,18
77,61
30,52
49,17
98,13
6,28
70,20
44,40
5,29
54,89
91,27
29,38
92,8
73,16
71,2
78,50
2,60
4,41
91,11
36,30
88,30
20,68
52,72
41,2
37,84
57,15
74,44
5,5
59,74
28,13
95,6
97,37
2,55
16,32
23,31
70,46
58,87
81,1
64,48
22,50
82,32
63,77
79,57
96,71
77,35
46,39
3,0
23,92
64,75
93,57
93,83
5,73
10,67
56,43
75,22
77,75
2,57
50,76
78,55
59,52
29,71
99,99
53,14
59,92
24,6
41,54
52,38
57,3
5,3
4,67
94,96
62,91
61,7
56,9
1,80
1,35
81,72
75,52
2,9
44,40
16,75
87,33
73,70
11,2
25,15
78,43
59,77
56,35
77,54
83,39
26,7
59,66
58,95
53,79
47,19
78,42
95,51
92,73
83,79
31,90
57,99
23,72
2,18
37,65
95,46
10,32
36,28
17,53
38,39
69,34
1,31
43,73
22,74
84,30
33,39
72,55
26,35
86,31
75,91
11,86
88,13
98,29
12,68
16,14
79,54
62,92
37,98
56,45
1,35
82,24
16,52
30,74
96,52
96,26
15,88
46,70
6,90
80,98
2,29
59,57
34,69
70,69
93,41
81,95
87,9
94,53
84,21
91,6
93,54
85,51
86,33
23,71
41,29
68,42
26,91
88,60
96,22
80,7
20,83
92,36
57,16
15,24
14,68
3,81
99,20
93,83
56,95
84,23
99,22
98,0
6,87
27,43
96,88
7,35
7,38
6,66
89,33
80,90
92,74
52,21
16,1
87,49
40,12
83,40
94,76
79,39
68,74
56,76
35,2
48,10
44,30
58,59
6,50
36,14
53,63
92,71
27,31
23,58
92,33
92,42
50,92
7,77
24,42
59,45
68,25
88,3
76,14
1,67
96,9
32,20
58,61
91,52
78,27
6,88
58,27
64,49
62,45
20,56
47,91
35,48
76,53
66,1
37,76
63,44
50,10
14,84
2,74
76,71
44,81
91,48
18,38
48,51
55,96
70,38
70,15
41,47
86,65
19,45
72,92
60,6
34,9
33,27
89,6
83,31
8,65
92,61
64,86
97,17
87,68
53,48
37,63
99,98
23,54
20,9
79,60
53,63
4,87
17,46
3,18
28,83
10,91
21,58
91,45
86,68
81,82
5,0
10,49
53,38
44,78
27,32
8,69
30,32
10,88
96,42
21,11
12,8
84,79
83,90
2,30
56,93
87,26
57,17
88,9
40,49
66,6
43,94
21,59
65,69
78,65
69,65
3,47
77,59
79,95
68,74
26,76
74,38
30,32
54,30
74,87
80,85
30,5
76,66
40,78
65,60
14,14
9,79
55,14
33,39
71,32
67,49
20,31
82,39
24,21
50,7
76,70
81,0
86,26
11,69
76,45
35,24
32,3
89,21
6,86
48,87
13,3
42,28
92,16
24,4
34,2
61,26
68,92
35,21
1,74
40,4
87,77
7,7
8,79
30,56
20,12
85,30
16,92
3,5
11,7
25,23
41,21
33,75
41,23
89,99
56,95
40,15
9,64
74,8
32,71
10,55
85,23
73,55
46,65
0,57
62,94
7,58
69,81
3,42
38,9
14,78
57,49
40,66
50,91
96,27
93,46
74,14
21,18
50,76
99,20
35,15
70,81
81,17
40,63
27,33
95,11
74,67
7,6
8,84
13,4
68,76
85,69
16,79
34,49
61,81
82,97
23,96
86,18
54,45
64,58
62,88
77,96
80,70
60,38
31,54
27,30
7,94
69,7
1,87
55,4
88,76
60,98
46,16
96,97
57,27
66,91
88,33
58,39
53,13
25,16
20,97
99,32
89,23
59,81
27,93
28,54
55,24
82,47
53,11
65,21
61,39
49,94
41,90
11,61
36,31
3,25
69,24
11,91
15,9
74,57
25,38
77,46
84,51
88,71
37,71
15,22
91,49
63,2
9,50
33,35
50,49
48,77
56,53
46,95
57,55
51,64
96,91
57,16
63,74
81,58
32,74
93,5
65,61
66,76
6,69
0,64
96,50
18,46
20,53
85,23
42,88
20,76
36,13
86,76
74,78
36,87
54,46
89,9
36,53
80,73
57,76
79,2
79,18
41,26
67,55
18,63
58,39
69,13
55,58
93,24
85,20
53,64
72,24
24,30
40,97
83,66
6,88
88,77
26,86
88,39
89,8
7,18
98,2
17,45
30,11
99,69
83,65
32,52
78,1
67,70
37,53
74,16
54,11
21,39
89,21
90,72
3,81
61,93
81,11
26,94
23,0
60,60
43,93
57,99
21,50
98,63
99,0
36,17
73,56
64,16
88,31
90,29
95,83
95,18
9,4
80,0
81,89
98,84
55,15
24,21
22,23
10,31
27,10
56,29
23,60
11,97
99,41
13,31
99,1
24,32
73,75
10,91
18,24
1,48
22,10
69,4
42,16
73,33
94,57
24,27
0,90
45,73
89,80
84,82
55,17
83,29
92,5
51,10
0,13
60,24
30,23
78,77
78,41
2,98
32,94
67,43
48,82
33,1
16,41
54,6
98,39
40,31
90,96
94,6
9,63
1,92
20,35
28,24
0,82
52,23
77,19
2,24
80,49
6,44
90,85
35,13
11,43
3,58
3,33
93,46
82,45
76,96
68,80
11,36
45,6
93,4
86,59
42,51
88,28
42,68
29,71
70,15
52,3
35,12
51,13
14,49
8,58
25,42
75,54
48,58
12,76
26,73
33,40
61,29
80,51
19,24
83,40
82,22
34,7
99,96
79,95
44,51
55,71
50,10
93,87
46,5
96,97
53,18
78,3
71,86
92,89
87,64
39,49
75,28
71,13
2,88
90,42
39,58
78,61
49,20
75,5
47,13
58,81
91,13
56,52
46,79
49,61
49,94
33,24
89,79
40,40
95,81
5,60
47,80
10,56
68,21
90,30
93,65
10,10
65,87
28,25
93,29
61,84
44,0
32,18
59,9
88,62
4,92
36,76
12,54
78,7
10,67
69,82
43,66
52,8
59,23
6,55
91,78
88,7
39,45
31,98
57,81
51,13
11,15
3,25
66,45
91,96
52,17
57,32
94,84
18,66
2,84
52,47
43,55
3,44
72,9
18,3
96,35
4,34
24,71
8,41
17,84
68,81
11,64
19,78
94,92
29,95
73,63
43,59
35,81
12,35
10,8
54,72
89,50
83,90
65,97
42,70
96,54
85,40
53,24
87,71
74,67
35,93
4,27
17,27
35,84
76,22
18,11
80,72
72,22
4,40
5,33
6,36
78,74
71,37
68,64
96,97
4,23
45,50
35,92
34,45
19,10
90,63
58,95
5,58
72,79
77,97
67,90
45,98
63,85
24,7
43,85
62,96
93,57
43,16
54,49
53,42
53,70
18,27
50,35
59,75
89,2
70,78
28,24
45,71
26,66
70,86
21,93
83,86
3,32
49,33
25,9
68,34
55,38
16,69
32,33
79,71
78,48
43,44
84,94
89,8
33,90
61,70
36,50
71,21
27,82
99,15
69,1
16,24
96,43
7,79
16,83
55,56
35,75
1,2
44,80
69,97
48,47
72,15
34,36
32,44
23,65
18,90
37,93
93,95
10,98
61,61
8,75
62,73
82,50
36,30
11,44
13,29
11,57
54,67
26,49
58,97
65,91
24,67
88,92
59,74
31,23
13,55
15,54
96,8
65,84
81,33
32,9
17,25
12,44
15,98
9,52
77,65
6,37
12,94
40,40
11,48
22,12
12,24
44,44
14,31
44,80
62,31
95,26
65,92
52,3
86,92
79,61
70,36
80,81
73,65
37,6
1,65
37,41
1,88
31,58
10,87
20,97
95,27
61,86
30,83
22,71
3,29
16,12
84,19
55,38
98,36
89,86
26,38
60,62
64,24
74,23
65,38
10,49
59,31
89,58
41,40
1,16
21,17
38,82
11,29
81,45
73,33
53,73
91,0
35,96
91,1
94,93
56,19
97,71
56,80
79,66
14,41
95,46
34,18
19,79
37,89
5,12
45,15
74,97
88,60
47,73
22,73
3,26
36,23
94,13
94,82
97,35
15,1
46,82
50,23
97,43
95,36
38,32
57,22
53,93
2,99
15,94
30,85
81,89
7,16
33,36
81,19
8,24
56,80
78,48
26,83
6,90
61,89
54,84
62,9
57,4
66,79
36,5
82,93
88,14
44,43
41,86
21,29
19,5
55,40
70,15
63,68
21,5
11,79
93,58
23,63
3,30
88,9
15,29
9,60
52,22
10,86
49,25
87,67
84,22
18,24
